v_gene,d_gene,j_gene,v_5p_del,v_3p_del,d_5p_del,d_3p_del,j_5p_del,j_3p_del,fv_insertion,vd_insertion,dj_insertion,jf_insertion,cdr3_length,count
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,144,0,5,2,6,0,0,1,0,0,51,4
IGHV1-69*04,IGHD1-1*01,IGHJ5*02,151,0,3,10,4,0,0,17,0,0,48,1
IGHV3-48*03,IGHD3-10*01,IGHJ3*02,205,5,6,10,5,0,0,1,0,0,36,1
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,191,1,0,7,7,0,0,4,0,0,63,1
IGHV4-59*08,IGHD3-22*01,IGHJ6*03,239,0,3,7,13,0,0,3,0,0,54,1
IGHV4-34*09,IGHD6-13*01,IGHJ6*02,182,0,3,0,0,0,0,6,17,0,84,2
IGHV3-21*01,IGHD3-16*02,IGHJ3*02,144,0,0,3,3,0,0,10,4,0,75,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,48,3,2,0,7,0,0,8,5,0,51,3
IGHV4-34*01,IGHD3-22*01,IGHJ4*02,90,2,0,0,5,0,0,8,10,0,70,1
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,26,1,0,0,14,0,0,8,0,0,57,1
IGHV4-34*01,IGHD6-13*01,IGHJ6*03,133,1,0,3,2,0,0,4,3,0,65,1
IGHV4-30-2*05,IGHD3-16*02,IGHJ4*02,197,1,0,0,3,0,0,4,3,0,68,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,197,2,0,16,8,0,0,6,0,0,54,1
IGHV3-30*03,IGHD3-16*02,IGHJ6*02,142,0,1,8,2,0,0,3,0,0,72,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,118,2,0,13,17,0,0,0,0,0,27,1
IGHV4-34*01,IGHD6-6*01,IGHJ6*02,245,1,0,1,7,0,0,2,9,0,63,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,90,0,4,4,12,0,0,9,0,0,63,1
IGHV3-7*03,IGHD3-16*02,IGHJ6*02,54,1,0,33,24,0,0,0,2,0,24,1
IGHV4-59*08,IGHD3-22*01,IGHJ6*03,64,0,6,7,13,0,0,6,0,0,54,1
IGHV3-48*03,IGHD3-10*01,IGHJ3*02,70,0,0,1,0,0,0,0,3,0,63,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,109,1,2,0,3,0,0,5,2,0,51,1
IGHV3-30*03,IGHD2-2*01,IGHJ6*03,84,7,8,6,8,0,0,13,0,0,58,1
IGHV1-2*02,IGHD3-10*01,IGHJ5*02,133,1,6,0,2,0,0,4,0,0,57,1
IGHV3-7*03,IGHD6-13*01,IGHJ6*02,208,0,3,0,0,0,0,4,1,0,66,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,233,0,2,2,1,0,0,9,9,0,65,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,3,1,3,10,13,0,0,21,0,0,39,3
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,139,0,1,1,0,0,0,1,2,0,60,1
IGHV4-31*03,IGHD3-3*01,IGHJ6*02,220,1,7,10,7,0,0,8,0,0,57,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,0,1,1,16,4,0,0,2,0,0,54,2
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,126,0,2,0,5,0,0,4,4,0,48,2
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,0,8,6,0,6,0,0,15,9,0,54,1
IGHV1-69*04,IGHD6-13*01,IGHJ5*02,97,1,1,0,13,0,0,2,2,0,41,2
IGHV1-69*04,IGHD4-17*01,IGHJ5*02,151,2,4,0,5,0,0,15,0,0,51,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,147,1,9,16,8,0,0,2,0,0,27,1
IGHV4-34*01,IGHD3-10*01,IGHJ4*02,271,1,0,0,0,0,0,0,14,0,72,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,87,2,1,9,7,0,0,2,0,0,39,2
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,227,2,0,1,8,0,0,4,8,0,52,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,124,1,0,12,3,0,0,0,0,0,43,1
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,193,0,2,0,8,1,0,9,7,0,54,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,201,4,2,3,1,0,0,6,2,0,45,1
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,146,0,0,7,5,0,0,7,0,0,75,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,165,0,0,2,3,0,0,5,7,0,66,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,84,0,0,1,3,0,0,1,3,0,51,1
IGHV4-31*03,IGHD3-3*01,IGHJ6*02,0,1,7,10,7,0,0,8,0,0,57,2
IGHV1-69*04,IGHD2-15*01,IGHJ4*02,182,1,1,3,5,0,0,2,0,0,51,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,37,1,9,16,8,0,0,2,0,0,27,1
IGHV3-30*03,IGHD4-23*01,IGHJ5*02,21,6,0,6,6,0,0,9,1,0,42,1
IGHV3-20*01,IGHD3-16*01,IGHJ6*03,53,1,0,0,12,0,0,8,0,0,75,1
IGHV3-20*01,IGHD3-16*02,IGHJ6*03,139,1,0,9,9,0,0,20,0,0,81,1
IGHV1-18*04,IGHD1-26*01,IGHJ4*02,48,1,2,4,1,0,0,1,7,0,48,1
IGHV1-18*04,IGHD2-8*02,IGHJ6*02,259,1,0,7,12,0,0,2,0,0,56,1
IGHV4-31*03,IGHD3-3*02,IGHJ6*02,32,2,6,9,8,0,0,8,0,0,57,1
IGHV1-24*01,IGHD6-19*01,IGHJ3*01,230,7,0,2,1,0,0,28,0,0,69,1
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,147,0,5,2,6,0,0,1,0,0,51,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,73,1,0,0,0,0,0,3,2,0,63,1
IGHV4-31*03,IGHD3-10*01,IGHJ3*02,89,1,1,17,7,0,0,1,0,0,36,1
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,216,1,9,3,6,0,0,7,15,0,64,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,5,1,3,10,13,0,0,21,0,0,39,3
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,40,1,2,0,3,0,0,5,2,0,51,1
IGHV3-20*01,IGHD6-13*01,IGHJ6*03,236,1,6,1,8,0,0,16,20,0,84,1
IGHV4-61*01,IGHD3/OR15-3a*01,IGHJ3*02,269,1,14,0,8,0,0,3,1,0,42,1
IGHV3-30*03,IGHD6-13*01,IGHJ6*02,207,0,2,0,0,0,0,6,7,0,75,1
IGHV3-48*03,IGHD1-1*01,IGHJ6*02,46,0,3,10,4,0,0,23,0,0,66,1
IGHV3-30*03,IGHD2-15*01,IGHJ5*02,54,4,1,3,2,0,0,1,7,0,60,1
IGHV1-69*04,IGHD5-18*01,IGHJ3*02,133,1,2,1,0,0,0,15,8,0,69,2
IGHV3-23*04,IGHD2-8*02,IGHJ4*02,78,0,3,0,1,0,0,0,2,0,57,2
IGHV1-46*01,IGHD4-17*01,IGHJ4*02,171,0,1,7,16,0,0,10,0,0,30,1
IGHV4-31*03,IGHD3-16*02,IGHJ4*02,55,1,0,7,3,0,0,4,11,0,69,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,95,1,0,0,4,0,0,7,5,0,66,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,94,0,3,0,5,0,0,5,4,0,48,1
IGHV3-7*03,IGHD3-10*01,IGHJ6*02,44,2,4,0,1,0,0,0,2,0,69,1
IGHV4-34*01,IGHD2-15*01,IGHJ6*03,224,0,1,0,11,0,0,4,0,0,66,1
IGHV3-30*03,IGHD3-9*01,IGHJ6*02,119,0,1,10,8,0,0,5,0,0,60,7
IGHV1-2*02,IGHD3-16*01,IGHJ6*02,132,1,0,21,8,0,0,1,0,0,51,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,191,1,2,0,6,0,0,5,6,0,52,1
IGHV6-1*01,IGHD3-10*01,IGHJ6*03,152,1,10,8,4,0,0,9,3,0,63,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,210,0,17,0,6,0,0,7,4,0,49,1
IGHV1-18*04,IGHD2-15*01,IGHJ5*02,89,1,1,1,0,0,0,2,2,0,63,1
IGHV4-4*07,IGHD3-16*02,IGHJ3*02,116,2,0,0,7,0,0,3,0,0,61,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,189,0,0,0,3,0,0,6,7,0,54,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,162,0,5,0,5,0,0,22,0,0,86,1
IGHV4-34*01,IGHD3-22*01,IGHJ6*03,174,1,3,5,0,0,0,9,1,0,75,1
IGHV4-59*08,IGHD5-18*01,IGHJ4*02,81,0,0,0,0,0,0,4,2,0,54,4
IGHV3-NL1*01,IGHD5-18*01,IGHJ4*02,193,0,3,0,8,0,0,10,7,0,54,2
IGHV4-39*01,IGHD3-10*02,IGHJ6*03,4,0,4,4,15,0,0,9,3,0,62,1
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,148,1,0,10,3,0,0,0,2,0,39,1
IGHV4-39*01,IGHD1-26*01,IGHJ3*02,69,2,10,0,3,0,0,5,2,0,42,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,15,3,2,0,7,0,0,9,5,0,52,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,130,2,16,3,8,0,0,0,0,0,51,2
IGHV3-66*03,IGHD3-9*01,IGHJ6*03,211,0,9,10,12,0,0,8,0,0,51,1
IGHV4-59*08,IGHD3-3*01,IGHJ2*01,46,4,7,22,3,0,0,29,0,0,57,1
IGHV1-69*04,IGHD1-1*01,IGHJ5*02,46,5,3,12,25,0,0,55,0,0,58,1
IGHV4-59*08,IGHD3-16*01,IGHJ3*01,167,0,3,0,6,0,0,1,2,0,61,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,238,1,0,0,0,0,0,3,2,0,63,1
IGHV1-2*02,IGHD6-6*01,IGHJ4*02,48,1,2,0,6,0,0,1,1,0,39,3
IGHV3-30*03,IGHD6-19*01,IGHJ6*02,145,0,0,16,10,0,0,22,0,0,60,1
IGHV4-34*01,IGHD5-18*01,IGHJ4*02,189,1,2,0,8,0,0,65,7,0,109,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,81,0,17,0,7,0,0,7,3,0,47,1
IGHV3-23*04,IGHD2-8*02,IGHJ4*02,34,0,5,0,1,0,0,2,2,0,57,2
IGHV3-23*04,IGHD2-15*01,IGHJ5*02,151,0,15,0,14,0,0,0,0,0,33,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,160,2,3,8,3,0,0,2,0,0,45,1
IGHV3-15*01,IGHD3-22*01,IGHJ4*02,133,0,7,5,8,0,0,13,8,0,60,1
IGHV4-59*08,IGHD3-16*01,IGHJ3*02,0,0,0,8,7,0,0,7,0,0,59,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,127,4,2,0,3,0,0,8,2,0,51,2
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ6*03,84,0,4,4,17,0,0,9,6,0,64,1
IGHV1-2*02,IGHD3-10*01,IGHJ4*02,237,1,10,5,8,0,0,5,0,0,40,1
IGHV1-2*02,IGHD5-12*01,IGHJ4*02,60,1,0,10,3,0,0,0,2,0,39,1
IGHV3-48*03,IGHD3-10*01,IGHJ5*01,22,19,10,8,1,18,0,0,0,0,24,1
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,64,0,2,0,6,0,0,5,4,0,60,2
IGHV3-15*01,IGHD3-10*01,IGHJ4*02,170,3,4,8,1,0,0,1,1,0,45,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,30,1,3,10,13,0,0,21,0,0,39,12
IGHV4-59*08,IGHD2-15*01,IGHJ5*02,96,2,5,3,2,0,0,0,4,0,54,1
IGHV4-59*08,IGHD6-6*01,IGHJ4*02,46,2,0,2,0,0,0,2,7,0,51,2
IGHV3-15*01,IGHD1-26*01,IGHJ3*02,72,2,2,1,3,0,0,4,11,0,57,2
IGHV4-59*08,IGHD3-10*02,IGHJ4*02,71,0,6,9,13,0,0,23,1,0,54,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,84,2,1,9,7,0,0,2,0,0,39,2
IGHV3-64*04,IGHD4-17*01,IGHJ6*02,242,0,0,7,8,0,0,9,1,0,54,1
IGHV3-48*03,IGHD4-17*01,IGHJ3*02,120,2,1,0,0,0,0,9,8,0,60,1
IGHV5-10-1*01,IGHD3-22*01,IGHJ3*02,180,0,1,1,4,0,0,6,4,0,63,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,81,0,0,6,0,0,0,5,5,0,63,1
IGHV3-30*03,IGHD4-17*01,IGHJ4*02,142,0,2,7,7,0,0,14,0,0,42,1
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,248,0,5,2,6,0,0,1,0,0,51,2
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,133,2,0,16,8,0,0,6,0,0,54,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,76,0,2,0,2,0,0,18,0,0,66,1
IGHV1-2*02,IGHD6-13*01,IGHJ4*02,181,1,2,6,6,0,0,4,4,0,42,1
IGHV3-66*01,IGHD2-2*02,IGHJ4*02,244,0,1,1,5,0,0,1,8,0,61,1
IGHV1-18*04,IGHD2-2*01,IGHJ1*01,122,0,0,0,8,0,0,2,0,0,57,1
IGHV4-59*08,IGHD3-3*01,IGHJ4*01,44,2,5,3,8,0,0,1,0,0,42,1
IGHV4-34*01,IGHD6-13*01,IGHJ6*03,52,1,0,3,2,0,0,4,3,0,65,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,45,1,2,0,3,0,0,5,2,0,51,3
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,132,0,0,2,3,0,0,5,7,0,66,5
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,67,1,3,10,13,0,0,21,0,0,39,2
IGHV4-34*01,IGHD3-10*01,IGHJ5*02,133,0,1,4,6,0,0,7,11,0,69,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,63,1,3,10,13,0,0,21,0,0,39,7
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,162,1,0,0,13,0,0,24,0,0,60,1
IGHV1-24*01,IGHD2-21*02,IGHJ6*03,17,2,2,6,12,0,0,1,0,0,50,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,275,0,1,10,8,0,0,5,0,0,60,1
IGHV4-59*08,IGHD4-17*01,IGHJ4*02,0,0,2,11,3,0,0,20,0,0,48,1
IGHV3-30*03,IGHD3-22*01,IGHJ3*02,133,3,3,7,3,0,0,9,0,0,54,1
IGHV1-2*02,IGHD3-22*01,IGHJ3*02,65,0,10,7,9,0,0,1,0,0,36,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,33,0,1,7,7,0,0,9,1,0,54,1
IGHV4-59*08,IGHD6-6*01,IGHJ4*02,75,2,0,2,0,0,0,2,7,0,51,4
IGHV5-51*01,IGHD3-10*01,IGHJ3*02,186,1,1,15,1,0,0,2,0,0,45,1
IGHV4-59*08,IGHD2/OR15-2a*01,IGHJ3*02,58,0,13,0,3,0,0,3,3,0,51,1
IGHV4-59*08,IGHD3/OR15-3a*01,IGHJ3*02,81,0,0,18,11,0,0,27,1,0,60,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,198,1,0,0,6,0,0,7,7,0,66,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,223,4,0,16,8,0,0,8,0,0,54,1
IGHV1-18*04,IGHD3-10*01,IGHJ3*02,98,0,0,15,1,0,0,6,0,0,51,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,102,1,0,0,0,0,0,3,2,0,63,2
IGHV4-34*01,IGHD2-15*01,IGHJ4*02,220,0,2,0,13,0,0,2,5,0,51,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,142,1,9,16,8,0,0,2,0,0,27,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,25,1,2,0,17,0,0,4,0,0,36,1
IGHV1-69*04,IGHD6-13*01,IGHJ4*02,14,1,1,0,10,0,0,2,3,0,42,1
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,47,1,0,0,13,0,0,0,2,0,39,1
IGHV4-39*01+G281C,IGHD4-17*01,IGHJ4*02,132,3,4,2,13,0,0,6,8,0,36,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,184,1,0,0,0,0,0,3,2,0,63,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,0,0,0,0,2,0,0,10,0,0,57,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,113,0,0,3,2,0,0,5,0,0,57,3
IGHV4-31*03,IGHD5-18*01,IGHJ6*02,140,0,0,2,0,0,0,7,7,0,75,1
IGHV4-34*01,IGHD4-17*01,IGHJ4*02,273,0,1,7,7,0,0,10,0,0,39,1
IGHV3-74*01,IGHD3-16*02,IGHJ4*02,13,1,3,7,6,0,0,0,3,0,51,1
IGHV1-2*02,IGHD3-10*01,IGHJ5*02,28,1,6,0,2,0,0,4,0,0,57,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,145,2,3,8,3,0,0,2,0,0,45,3
IGHV3-43*02,IGHD3-10*01,IGHJ4*02,219,0,10,2,0,0,0,8,12,0,69,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,69,1,3,10,13,0,0,21,0,0,39,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,232,1,2,0,3,0,0,5,2,0,51,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,49,1,3,10,13,0,0,21,0,0,39,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,69,1,1,13,12,0,0,2,0,0,49,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,82,0,10,0,0,0,0,4,7,0,60,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,189,0,5,0,5,0,0,22,0,0,86,2
IGHV3-7*03,IGHD1-1*01,IGHJ5*02,159,1,3,10,15,0,0,26,0,0,45,1
IGHV1-2*02,IGHD6-13*01,IGHJ4*02,133,1,2,6,6,0,0,4,4,0,42,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*01,133,0,3,7,6,0,0,9,0,0,60,2
IGHV4-34*09,IGHD3-3*01,IGHJ6*02,183,1,7,9,8,0,0,8,0,0,57,1
IGHV1-2*02,IGHD3-22*01,IGHJ3*02,136,0,10,7,9,0,0,1,0,0,36,1
IGHV5-51*01,IGHD2-2*01,IGHJ6*02,179,1,20,0,9,0,0,13,3,0,60,1
IGHV3-30*03,IGHD3-3*02,IGHJ6*03,185,0,0,9,9,0,0,1,0,0,57,1
IGHV1-2*02,IGHD4-23*01,IGHJ4*02,27,4,2,0,3,0,0,6,1,0,45,1
IGHV4-59*08,IGHD3-3*01,IGHJ6*03,149,1,4,0,10,0,0,5,5,0,69,1
IGHV4-59*08,IGHD3/OR15-3a*01,IGHJ2*01,77,4,0,10,7,0,0,14,0,0,57,3
IGHV1-2*02,IGHD2-8*02,IGHJ4*02,263,2,13,0,7,0,0,3,8,0,48,1
IGHV3-48*03,IGHD1-26*01,IGHJ4*02,84,0,5,5,3,0,0,6,4,0,45,1
IGHV3-66*01,IGHD6-19*01,IGHJ3*02,254,0,0,5,6,0,0,4,19,0,63,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,194,2,3,8,3,0,0,2,0,0,45,1
IGHV4-39*01,IGHD3-3*01,IGHJ3*02,194,2,4,22,3,0,0,9,3,0,42,1
IGHV1-18*04,IGHD3-10*01,IGHJ3*02,164,0,4,15,1,0,0,10,0,0,51,1
IGHV1-24*01,IGHD2-15*01,IGHJ6*03,48,2,5,0,17,0,0,1,0,0,51,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,211,0,2,1,1,0,0,9,9,0,66,1
IGHV1-69*04,IGHD6-13*01,IGHJ6*02,0,0,3,0,0,0,0,4,1,0,66,1
IGHV3-43*02,IGHD3-10*01,IGHJ4*02,0,0,10,0,0,0,0,8,14,0,73,1
IGHV4-59*08,IGHD1-1*01,IGHJ5*02,5,0,3,7,7,0,0,26,0,0,57,1
IGHV3-15*01,IGHD1-26*01,IGHJ4*02,86,1,2,4,8,0,0,3,6,0,42,2
IGHV4-34*01,IGHD3-10*01,IGHJ5*02,123,2,0,4,1,0,0,8,0,0,63,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,118,1,0,0,0,0,0,0,14,0,72,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,66,2,16,3,8,0,0,0,0,0,51,1
IGHV4-59*08,IGHD3-16*01,IGHJ6*03,64,2,0,9,20,0,0,2,0,1,51,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,248,1,0,0,6,0,0,7,7,0,66,1
IGHV3-48*03,IGHD3-16*02,IGHJ3*02,160,0,0,3,1,0,0,10,2,0,75,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,123,2,16,3,8,0,0,0,0,0,51,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,207,0,1,10,8,0,0,5,0,0,60,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,96,2,1,9,7,0,0,2,0,0,39,1
IGHV3-43*02,IGHD3-3*01,IGHJ6*02,14,2,10,0,8,0,0,9,0,0,65,1
IGHV4-61*01,IGHD5-24*01,IGHJ3*02,211,0,0,5,1,0,0,2,2,0,48,1
IGHV1-69*04,IGHD5-18*01,IGHJ3*02,145,1,2,1,0,0,0,15,8,0,69,1
IGHV3-7*03,IGHD3-10*02,IGHJ4*02,192,1,0,17,19,0,0,4,0,0,25,1
IGHV1-2*02,IGHD3-22*01,IGHJ3*02,188,0,10,7,9,0,0,1,0,0,36,1
IGHV4-31*03,IGHD3-9*01,IGHJ3*02,139,1,1,3,4,0,0,10,0,0,62,1
IGHV3-30*03,IGHD3-16*01,IGHJ3*02,52,0,1,0,5,0,0,2,0,0,63,1
IGHV3-48*03,IGHD4-17*01,IGHJ3*02,53,2,1,0,0,0,0,9,8,0,60,1
IGHV3-7*03,IGHD1-26*01,IGHJ4*02,52,1,2,3,3,0,0,4,0,0,43,2
IGHV4-31*03,IGHD2-2*01,IGHJ3*02,196,1,9,3,4,0,0,7,12,0,63,1
IGHV3-7*03,IGHD1-26*01,IGHJ4*02,38,1,2,3,3,0,0,4,0,0,43,1
IGHV1-2*02,IGHD3-10*01,IGHJ4*02,0,1,4,8,6,0,0,0,0,0,40,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,161,0,5,0,5,0,0,23,0,0,87,1
IGHV3-48*03,IGHD4-17*01,IGHJ3*02,54,2,1,0,1,0,0,9,9,0,60,1
IGHV4-34*09,IGHD6-13*01,IGHJ6*02,198,0,3,0,0,0,0,6,17,0,84,2
IGHV4-39*01,IGHD6-13*01,IGHJ6*02,160,0,7,0,8,0,0,11,0,0,60,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,219,2,1,9,6,0,0,2,0,0,40,1
IGHV5-10-1*01,IGHD4-17*01,IGHJ4*02,0,0,10,0,2,0,0,27,0,0,57,1
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,204,2,3,5,3,0,0,2,3,0,51,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,151,0,0,0,2,0,0,10,0,0,57,1
IGHV4-39*01,IGHD3-10*02,IGHJ4*02,197,0,0,0,2,0,0,11,0,0,67,1
IGHV4-34*01,IGHD2-15*01,IGHJ4*02,163,0,2,1,11,0,0,4,0,0,49,1
IGHV4-59*08,IGHD3-16*01,IGHJ5*02,85,2,2,16,9,0,0,0,0,0,39,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,0,8,2,0,25,0,0,10,30,0,55,1
IGHV3-66*01,IGHD1-1*01,IGHJ6*02,189,2,3,0,4,0,0,24,0,0,75,1
IGHV3-20*01,IGHD1-1*01,IGHJ6*03,82,1,3,0,2,0,0,8,13,0,75,1
IGHV4-59*08,IGHD3-16*01,IGHJ5*02,27,2,2,10,6,0,0,6,0,0,54,1
IGHV3-64*04,IGHD5-18*01,IGHJ4*02,228,0,2,0,8,0,0,9,7,0,54,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,237,1,2,0,3,0,0,5,2,0,51,1
IGHV4-30-2*05,IGHD1-26*01,IGHJ4*02,199,1,0,2,0,0,0,12,3,0,60,1
IGHV3-48*03,IGHD3-10*01,IGHJ3*02,242,5,6,10,5,0,0,1,0,0,36,1
IGHV3-23*04,IGHD1-26*01,IGHJ6*02,195,0,5,2,6,0,0,1,0,0,51,1
IGHV1-46*01,IGHD2-8*02,IGHJ4*02,191,1,8,11,0,0,0,0,0,0,39,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,231,0,0,2,3,0,0,5,7,0,66,1
IGHV1-18*04,IGHD2-2*03,IGHJ4*02,163,0,0,2,3,0,0,5,7,0,66,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,251,2,0,13,17,0,0,0,0,0,27,1
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ5*02,11,0,1,2,15,0,0,13,11,0,53,1
IGHV4-31*03,IGHD2/OR15-2a*01,IGHJ6*03,0,1,0,9,15,0,0,11,0,0,60,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,146,0,9,9,9,0,0,14,0,0,61,1
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,205,3,0,6,7,0,0,26,0,0,60,2
IGHV4-30-2*05,IGHD3-16*01,IGHJ6*03,199,4,1,6,12,0,0,0,0,0,57,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,32,1,3,10,13,0,0,24,0,0,42,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,15,1,3,10,13,0,0,23,0,0,41,1
IGHV1-46*01,IGHD2/OR15-2a*01,IGHJ6*02,48,0,0,20,8,0,0,11,0,0,57,2
IGHV4-59*08,IGHD3-10*01,IGHJ3*02,86,0,0,18,13,0,0,30,0,0,60,1
IGHV4-59*08,IGHD4/OR15-4a*01,IGHJ4*02,206,0,1,0,5,0,0,3,4,0,48,1
IGHV4-59*08,IGHD1-26*01,IGHJ4*02,139,0,2,2,2,0,0,6,0,0,48,1
IGHV3-49*04,IGHD1-1*01,IGHJ2*01,232,2,3,4,9,0,0,28,0,0,60,1
IGHV1-18*04,IGHD2-8*01,IGHJ5*02,23,0,1,14,2,0,0,13,0,0,58,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,201,1,3,10,13,0,0,22,0,0,40,1
IGHV4-61*01,IGHD3-9*01,IGHJ5*02,180,0,1,0,5,0,0,1,0,0,57,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,223,2,0,0,8,0,0,0,0,0,66,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,60,0,0,1,3,0,0,1,3,0,51,2
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,21,0,4,5,0,0,0,9,4,0,63,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*02,0,3,0,0,0,0,0,5,2,0,63,1
IGHV4-59*08,IGHD3-16*02,IGHJ4*02,46,0,4,3,3,0,0,0,0,0,55,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,241,0,0,1,1,0,0,9,10,0,69,1
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,145,0,1,1,5,0,0,1,8,0,61,1
IGHV4-59*08,IGHD5-12*01,IGHJ4*02,0,0,1,5,5,0,0,6,8,0,54,1
