v_gene,d_gene,j_gene,v_5p_del,v_3p_del,d_5p_del,d_3p_del,j_5p_del,j_3p_del,fv_insertion,vd_insertion,dj_insertion,jf_insertion,cdr3_length,count
IGHV4-34*01,IGHD1-26*01,IGHJ3*02,47,8,2,0,1,0,0,10,2,30,51,2
IGHV3-30*03,IGHD6-13*01,IGHJ6*02,53,0,2,0,0,0,0,6,7,19,75,1
IGHV3-64*04,IGHD3-22*01,IGHJ6*02,207,0,2,3,1,0,0,5,0,27,73,1
IGHV1-69*04+G278T,IGHD5-18*01,IGHJ6*02,87,1,0,4,12,0,0,2,0,31,48,1
IGHV1-69*04+G278T,IGHD5/OR15-5a*01,IGHJ4*02,35,0,0,1,3,0,0,1,3,18,51,1
IGHV1-69*04+G278T,IGHD3/OR15-3a*01,IGHJ4*02,48,0,2,16,11,0,0,12,0,30,42,1
IGHV3-64*04,IGHD3-16*01,IGHJ3*02,240,0,0,7,6,0,0,9,0,116,63,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,125,1,5,3,2,0,0,24,0,31,87,1
IGHV3-30*03,IGHD2-15*01,IGHJ5*02,60,1,1,8,12,0,0,1,0,30,41,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,242,1,3,10,13,0,0,21,0,31,39,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,28,0,0,15,22,0,0,30,0,30,51,3
IGHV3-30*03,IGHD2-2*02,IGHJ4*03,145,0,1,1,2,0,0,1,5,27,61,1
IGHV4-59*08,IGHD3-16*02,IGHJ6*03,4,2,16,7,4,0,0,0,0,16,51,1
IGHV1-2*02,IGHD3-16*01,IGHJ3*02,126,0,3,21,13,0,0,6,0,117,36,1
IGHV4-59*08,IGHD2-2*02,IGHJ5*02,118,0,7,2,9,0,1,0,7,30,51,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,0,0,0,2,1,0,0,16,0,30,65,3
IGHV3-49*04,IGHD3-3*01,IGHJ2*01,209,3,0,22,15,0,0,36,0,116,60,2
IGHV3-43*02,IGHD5-12*01,IGHJ6*02,162,2,0,4,4,0,0,8,3,31,69,1
IGHV3-7*03,IGHD3-9*01,IGHJ4*02,53,1,9,16,8,0,0,2,0,30,27,3
IGHV3-30*03,IGHD3-3*01,IGHJ6*03,32,0,4,14,9,0,0,4,0,31,51,1
IGHV4-39*01+G281C,IGHD4-17*01,IGHJ2*01,269,1,0,0,3,0,0,1,8,116,54,1
IGHV4-34*01,IGHD6-19*01,IGHJ4*02,138,0,2,0,2,0,0,0,9,116,54,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,161,2,0,7,1,0,0,0,0,111,66,1
IGHV1-18*04+G278A,IGHD3-22*01,IGHJ6*02,33,1,2,4,10,0,0,9,0,31,66,1
IGHV1-18*04,IGHD3-10*01,IGHJ3*02,251,0,3,8,8,0,0,9,0,117,51,1
IGHV3-23*04,IGHD2-2*03,IGHJ1*01,67,0,0,11,14,0,0,16,0,30,54,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*02,99,0,0,6,6,0,0,6,0,30,57,1
IGHV3-23*04,IGHD3-10*01,IGHJ4*02,0,2,3,1,5,0,7,7,13,22,68,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*02,44,0,6,8,8,0,0,21,0,30,60,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,12,1,0,0,6,0,0,7,7,16,66,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,75,0,0,1,1,0,0,16,0,30,66,2
IGHV1-2*02,IGHD3-22*01,IGHJ4*02,58,2,3,10,3,0,0,2,8,19,51,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,34,0,0,15,22,0,0,31,0,30,52,1
IGHV5-10-1*01,IGHD6-13*01,IGHJ3*02,48,1,2,0,0,0,0,0,5,30,51,1
IGHV1-2*02,IGHD6-19*01,IGHJ4*02,106,0,2,0,8,0,0,1,8,30,48,2
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,38,1,3,10,13,0,0,21,0,29,39,2
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ4*02,163,0,1,2,8,0,0,13,6,30,52,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,44,0,0,2,1,0,0,16,0,23,65,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,53,4,0,16,8,0,0,8,0,31,54,2
IGHV1-24*01,IGHD2-21*02,IGHJ6*03,155,1,2,6,11,0,0,0,0,31,51,1
IGHV4-4*07,IGHD2-2*01,IGHJ6*02,126,0,7,11,9,0,0,10,0,31,57,1
IGHV5-51*01,IGHD2-15*01,IGHJ6*02,149,1,8,7,13,0,0,0,0,118,45,1
IGHV3-7*03,IGHD3-10*02,IGHJ4*02,201,1,2,17,20,0,0,21,0,116,39,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,137,0,4,4,12,0,0,9,0,31,63,1
IGHV3-64*04,IGHD2-2*02,IGHJ3*01,222,0,5,2,0,0,0,2,7,30,63,1
IGHV1-18*04+G278A,IGHD2-2*03,IGHJ4*02,60,0,0,2,3,0,0,5,7,30,66,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,89,1,6,6,5,0,0,1,0,30,42,1
IGHV1-2*02,IGHD6-19*01,IGHJ5*02,75,1,1,1,16,0,0,3,0,29,36,1
IGHV3-43*02,IGHD3/OR15-3a*01,IGHJ6*02,165,2,0,10,1,0,0,0,3,111,66,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,190,0,4,4,12,0,0,9,0,13,63,1
IGHV4-31*03,IGHD3-3*02,IGHJ4*02,0,1,4,14,8,0,0,1,3,30,36,1
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,227,3,0,16,8,0,0,7,0,23,54,1
IGHV4-61*02,IGHD3-10*02,IGHJ3*02,39,1,0,7,9,0,0,17,0,30,60,1
IGHV1-18*04,IGHD2-2*01,IGHJ4*02,19,0,8,2,3,0,0,13,7,30,66,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,81,2,3,12,11,0,0,23,0,30,40,1
IGHV4-59*08,IGHD3-16*02,IGHJ3*01,65,0,0,26,11,0,0,30,0,30,60,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,189,1,2,0,3,0,0,5,2,30,51,2
IGHV3-66*01,IGHD2-2*03,IGHJ4*02,251,0,0,6,0,0,0,0,7,30,60,1
IGHV3-30*03,IGHD3-16*01,IGHJ6*02,80,0,11,7,8,0,0,9,0,31,63,1
IGHV4-61*02,IGHD3-9*01,IGHJ5*02,29,0,1,10,5,0,0,1,9,30,56,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,132,0,2,7,7,0,0,8,0,30,51,2
IGHV4-31*03,IGHD3-10*01,IGHJ6*03,147,1,10,5,4,0,0,7,3,31,64,1
IGHV1-2*02,IGHD2-8*01,IGHJ6*02,75,1,1,6,14,0,0,2,0,24,54,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,163,1,2,0,3,0,0,5,2,30,51,1
IGHV4-34*01,IGHD3-3*01,IGHJ6*03,200,0,5,3,2,0,0,22,0,31,86,1
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,262,0,4,2,6,0,0,7,7,32,61,1
IGHV4-34*01,IGHD3-16*02,IGHJ1*01,239,0,2,15,8,0,0,4,0,30,48,1
IGHV4-4*07,IGHD4-23*01,IGHJ1*01,186,1,5,6,6,0,0,3,0,30,36,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,93,0,0,1,1,0,0,16,0,30,66,1
IGHV3-7*03,IGHD4-17*01,IGHJ5*02,203,1,4,0,11,0,0,7,2,116,40,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,0,0,0,5,0,0,0,5,4,30,63,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*03,35,1,1,10,10,0,0,10,0,31,51,2
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,0,1,3,10,13,0,0,21,0,24,39,3
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,133,0,0,1,3,0,0,1,3,30,51,2
IGHV3-30*03,IGHD2-2*03,IGHJ4*02,119,0,0,6,0,0,0,0,7,30,60,2
IGHV3-43*02,IGHD3-3*01,IGHJ6*02,53,2,1,7,1,0,0,1,0,31,66,1
IGHV1-2*02,IGHD2-15*01,IGHJ3*02,245,5,7,2,4,0,0,10,0,31,53,1
IGHV3-23*04,IGHD3-22*01,IGHJ5*02,176,0,3,5,10,0,0,5,0,118,49,1
IGHV3-66*03,IGHD3-22*01,IGHJ6*02,126,0,6,0,2,0,0,0,9,31,75,1
IGHV3-15*01,IGHD3-10*02,IGHJ4*02,72,1,0,15,22,0,0,22,0,30,42,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,65,1,1,13,17,0,0,12,0,30,39,2
IGHV3-30*03,IGHD5-18*01,IGHJ4*02,197,0,2,0,8,0,0,9,7,96,54,1
IGHV5-51*01,IGHD2-2*01,IGHJ6*02,13,1,13,4,9,0,0,3,10,31,60,1
IGHV4-61*01,IGHD4-17*01,IGHJ4*02,64,0,0,7,7,0,0,18,0,30,48,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*01,224,8,2,0,6,0,0,10,8,31,52,1
IGHV3-7*03,IGHD6-19*01,IGHJ6*02,26,0,3,0,4,0,0,4,5,31,66,1
IGHV3-30*03,IGHD3-10*02,IGHJ4*02,192,2,2,18,19,0,0,28,0,116,45,1
IGHV3-43*02,IGHD5-12*01,IGHJ6*02,164,2,0,3,2,0,0,8,0,31,69,1
IGHV3-64*04,IGHD2-2*02,IGHJ3*01,227,0,5,2,0,0,0,2,7,30,63,1
IGHV1-24*01,IGHD2-21*02,IGHJ6*03,7,2,2,3,15,0,0,1,0,31,50,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,208,1,2,0,3,0,0,6,2,30,52,1
IGHV4-31*03,IGHD3-3*01,IGHJ4*02,137,1,3,5,0,0,0,9,4,115,63,1
IGHV3-21*01,IGHD3-16*02,IGHJ3*01,73,0,0,3,1,0,0,10,2,30,75,1
IGHV4-61*02,IGHD2-21*02,IGHJ4*02,255,1,1,0,7,0,0,6,8,14,61,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,186,0,1,3,6,0,0,1,6,30,58,1
IGHV3-49*04,IGHD2-8*02,IGHJ6*02,279,0,0,7,7,0,0,5,0,116,65,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,55,0,17,0,4,0,0,7,1,30,48,1
IGHV1-8*01,IGHD1-1*01,IGHJ4*02,148,0,3,13,10,0,0,20,0,16,39,2
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,7,3,1,3,2,0,0,10,0,31,64,1
IGHV1-69*04+G278T,IGHD3-16*02,IGHJ6*03,185,1,1,27,23,0,0,23,0,31,51,1
IGHV4-30-2*05,IGHD3-16*02,IGHJ6*03,188,1,1,30,20,0,0,29,0,31,57,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,161,2,3,5,6,0,0,2,0,116,45,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,0,0,4,4,15,0,0,9,3,31,63,18
IGHV3-30*03,IGHD2-2*02,IGHJ4*02,75,0,1,1,0,0,0,1,2,30,60,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,215,0,1,10,8,0,0,5,0,117,60,1
IGHV3-20*01,IGHD2-2*03,IGHJ6*03,63,0,2,3,1,0,0,1,6,31,75,1
IGHV3-7*03,IGHD5-12*01,IGHJ4*02,0,1,0,10,4,11,5,0,3,0,39,1
IGHV1-2*02,IGHD3-16*01,IGHJ3*02,109,0,3,21,13,0,0,6,0,116,36,1
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,52,1,10,5,3,0,0,2,0,30,42,2
IGHV3-21*01,IGHD3-16*02,IGHJ6*04,66,0,10,3,17,0,0,17,8,30,75,1
IGHV4-34*01,IGHD6-13*01,IGHJ6*03,124,0,0,3,2,0,0,4,3,31,66,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,92,1,0,0,0,0,0,0,14,30,72,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,60,2,1,9,7,0,0,2,0,30,39,10
IGHV1-18*04,IGHD2-15*01,IGHJ5*02,114,1,1,1,0,0,0,2,2,31,63,1
IGHV1-2*02,IGHD1-14*01,IGHJ5*02,51,79,0,2,13,17,0,18,37,0,9,1
IGHV4-59*08,IGHD3-16*02,IGHJ4*02,193,0,3,7,7,0,0,9,0,30,57,1
IGHV3-64*04,IGHD6-19*01,IGHJ4*02,234,0,0,0,2,0,0,18,13,30,78,1
IGHV1-69*04+G278T,IGHD3-3*02,IGHJ3*02,24,2,2,11,7,0,0,15,0,18,54,1
IGHV4-61*02,IGHD3-16*02,IGHJ3*02,13,1,4,9,2,0,0,2,16,30,69,1
IGHV4-59*10,IGHD3-16*01,IGHJ3*01,234,3,2,12,7,0,0,8,0,30,51,1
IGHV3-NL1*01,IGHD3/OR15-3a*01,IGHJ6*02,227,0,7,9,9,0,0,11,0,117,60,1
IGHV5-51*01,IGHD3-10*01,IGHJ3*02,189,1,2,8,8,0,0,3,0,116,45,1
IGHV1-2*02,IGHD3-22*01,IGHJ6*02,122,1,2,15,9,0,0,9,0,31,56,1
IGHV3-23*04,IGHD2-15*01,IGHJ4*02,75,0,5,0,4,0,0,2,5,30,57,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ6*02,63,0,0,8,6,0,0,2,0,31,54,1
IGHV1-69*04+G278T,IGHD2-8*01,IGHJ4*02,70,0,0,14,16,0,0,22,0,30,51,1
IGHV3-15*01,IGHD2-2*01,IGHJ2*01,136,0,5,2,1,0,0,2,5,30,63,1
IGHV4-34*01,IGHD1-26*01,IGHJ3*02,239,8,2,0,1,0,0,10,2,30,51,2
IGHV1-18*04,IGHD2-8*01,IGHJ1*01,0,0,0,3,11,0,0,8,0,30,57,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,72,1,2,0,3,0,0,5,2,29,51,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,205,0,0,1,1,0,0,16,0,30,66,3
IGHV4-34*01,IGHD3-16*02,IGHJ3*01,191,0,0,8,9,0,0,4,0,32,54,1
IGHV1-18*04,IGHD2-15*01,IGHJ5*02,115,1,4,1,0,0,0,6,2,30,64,1
IGHV4-34*01,IGHD2/OR15-2a*01,IGHJ6*02,0,1,0,14,13,0,0,4,0,31,50,1
IGHV4-34*01,IGHD3/OR15-3a*01,IGHJ5*02,117,1,8,11,7,0,0,4,0,20,39,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,96,2,1,9,7,0,0,2,0,30,39,1
IGHV3-NL1*01,IGHD3-16*02,IGHJ4*02,254,0,15,2,8,0,0,2,12,116,54,2
IGHV4-39*01,IGHD4-23*01,IGHJ4*02,132,1,0,15,11,0,0,19,0,23,39,1
IGHV1-18*04,IGHD2-8*01,IGHJ1*01,87,0,0,7,7,0,0,8,0,30,57,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,56,2,2,12,18,0,0,1,0,29,26,1
IGHV3-30*03,IGHD3-10*02,IGHJ4*02,7,1,0,0,0,0,0,0,14,30,71,1
IGHV1-2*02,IGHD1-26*01,IGHJ3*02,86,1,2,0,5,0,0,5,5,30,52,1
IGHV1-2*02,IGHD5/OR15-5a*01,IGHJ6*02,46,2,3,10,13,0,0,1,0,31,39,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,66,0,4,4,15,0,0,9,3,31,63,1
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,26,1,0,4,10,0,0,8,0,23,57,1
IGHV3-15*01,IGHD3-16*02,IGHJ4*02,56,1,0,13,8,0,0,0,5,106,48,1
IGHV4-39*01,IGHD3-10*01,IGHJ4*02,4,0,0,5,0,0,0,5,4,18,63,1
IGHV1-69*04+G278T,IGHD3-16*02,IGHJ4*02,39,0,2,23,11,0,0,22,0,23,51,1
IGHV4-34*01,IGHD6-13*01,IGHJ5*02,0,1,0,6,8,0,16,8,14,24,59,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,79,0,0,1,1,0,0,10,0,30,57,2
IGHV4-39*01,IGHD5-12*01,IGHJ4*02,0,1,1,5,11,0,0,0,3,18,36,1
IGHV1-2*02,IGHD3-10*02,IGHJ4*02,192,1,2,18,19,0,0,21,0,116,39,2
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ4*02,130,0,5,5,0,0,0,10,4,29,63,1
IGHV3-30*03,IGHD3-10*01,IGHJ4*02,66,1,1,15,14,0,0,26,0,30,54,1
IGHV4-34*01,IGHD4-17*01,IGHJ2*01,201,3,0,0,3,0,0,3,8,116,54,1
IGHV1-18*04+G278A,IGHD2-2*03,IGHJ4*02,198,0,0,2,4,0,0,5,8,30,66,1
IGHV3-23*04,IGHD2-15*01,IGHJ4*02,222,0,5,0,1,0,0,2,3,32,58,1
IGHV4-61*01,IGHD3-22*01,IGHJ6*04,142,3,0,7,16,0,0,6,0,30,54,1
IGHV4-31*03,IGHD2-2*03,IGHJ3*02,125,1,9,3,4,0,0,7,10,30,61,1
IGHV3-64*04,IGHD5-24*01,IGHJ4*02,242,2,1,5,6,0,0,11,0,116,45,1
IGHV1-2*02,IGHD2-21*01,IGHJ4*02,2,2,1,9,7,0,0,2,0,22,39,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,87,0,1,0,4,0,0,3,5,31,69,1
IGHV3-48*03,IGHD4-17*01,IGHJ3*02,58,2,1,0,1,0,0,9,9,30,60,1
IGHV4-31*03,IGHD3-10*01,IGHJ6*03,129,1,10,6,1,0,0,7,0,31,63,1
IGHV4-59*08,IGHD4-17*01,IGHJ4*02,72,2,2,7,7,0,0,25,0,30,51,3
IGHV3-49*04,IGHD1-7*01,IGHJ2*01,165,1,0,6,7,0,0,24,0,18,60,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,47,2,0,4,1,0,0,7,0,31,63,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,174,1,1,13,17,0,0,12,0,25,39,1
IGHV4-4*07,IGHD5-12*01,IGHJ4*02,127,2,0,0,0,0,0,4,13,116,66,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,261,1,0,0,10,0,0,11,8,30,57,1
IGHV3-49*04,IGHD3-22*01,IGHJ4*02,80,0,0,3,1,0,0,1,1,30,57,1
IGHV1-24*01,IGHD3-3*02,IGHJ5*01,153,3,10,1,5,0,0,4,4,30,51,1
IGHV4-59*08,IGHD5-18*01,IGHJ4*02,63,0,0,4,0,0,0,4,6,30,54,2
IGHV1-2*02,IGHD3-9*01,IGHJ4*02,241,6,5,9,7,0,0,8,0,179,40,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,199,0,0,19,18,0,0,30,0,30,51,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,32,0,0,18,13,0,0,30,0,29,60,1
IGHV3-30*03,IGHD3/OR15-3a*01,IGHJ6*02,133,0,7,9,9,0,0,11,0,115,60,1
IGHV3-30*03,IGHD1-1*01,IGHJ5*02,99,0,5,6,8,0,0,10,0,114,39,1
IGHV3-74*01,IGHD6-13*01,IGHJ5*02,68,1,2,3,0,0,0,0,5,30,51,1
IGHV4-39*01,IGHD3-10*01,IGHJ6*03,186,0,4,4,12,0,0,9,0,31,63,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,203,0,0,1,3,0,0,1,3,30,51,1
IGHV1-18*04,IGHD1-20*01,IGHJ5*02,208,0,0,0,8,0,0,10,8,30,58,2
IGHV3-23*04,IGHD2/OR15-2a*01,IGHJ6*03,227,3,0,16,8,0,0,7,0,31,54,1
IGHV1-2*02,IGHD3-16*02,IGHJ3*02,164,0,3,18,16,0,0,6,0,118,36,1
IGHV3-30*03,IGHD2-8*01,IGHJ4*02,139,0,5,5,6,0,0,2,0,30,45,1
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ4*02,70,0,1,2,8,0,0,13,6,22,52,1
IGHV3-48*03,IGHD3-16*02,IGHJ3*02,72,2,1,8,8,0,0,12,0,30,60,2
IGHV5-10-1*01,IGHD4-17*01,IGHJ4*02,99,0,2,7,7,0,0,30,0,30,56,1
IGHV1-18*04,IGHD1-20*01,IGHJ1*01,48,0,0,0,10,0,0,10,8,29,57,1
IGHV3-30*03,IGHD2-21*02,IGHJ4*02,133,2,7,3,2,0,0,0,0,30,42,1
IGHV4-59*08,IGHD2-21*02,IGHJ6*03,245,1,1,10,10,0,0,2,0,31,51,1
IGHV1-18*04+G278A,IGHD4-11*01,IGHJ6*02,48,1,0,0,6,0,0,7,7,31,66,7
IGHV3-11*05,IGHD2-8*01,IGHJ4*02,155,0,0,14,16,0,0,19,0,117,48,1
IGHV3-23*04,IGHD1-26*01,IGHJ1*01,233,0,2,0,1,0,0,10,9,30,68,1
IGHV3-30*03,IGHD3-3*02,IGHJ6*02,142,0,0,9,9,0,0,3,0,106,59,1
IGHV3-74*01,IGHD6-13*01,IGHJ5*02,133,1,2,3,0,0,0,0,5,30,51,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,99,0,0,1,8,0,0,1,8,30,51,3
IGHV3-23*04,IGHD2-15*01,IGHJ1*01,133,0,6,0,1,0,0,8,2,113,66,1
IGHV4-61*02,IGHD5-24*01,IGHJ3*02,197,0,0,3,0,0,0,2,2,116,51,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,21,2,0,14,16,0,0,0,0,30,27,1
IGHV4-59*08,IGHD3-9*01,IGHJ3*01,46,0,2,3,1,0,0,2,0,24,57,2
IGHV3-30*03,IGHD3-3*02,IGHJ6*02,118,0,0,9,9,0,0,3,0,109,59,1
IGHV3-23*04,IGHD3-10*02,IGHJ5*01,151,0,2,15,25,0,0,14,0,116,33,3
IGHV4-39*01+G281C,IGHD3-10*01,IGHJ6*04,267,0,4,2,19,0,0,9,5,30,63,1
IGHV1-69*04+G278T,IGHD5-12*01,IGHJ4*02,42,2,0,1,8,0,0,3,8,30,51,1
IGHV3-43*02,IGHD6-13*01,IGHJ6*02,251,1,0,0,0,0,0,3,1,32,69,1
IGHV3-30*03,IGHD2-2*01,IGHJ4*02,143,2,3,5,6,0,0,2,0,116,45,2
IGHV3-43*02,IGHD2-8*02,IGHJ6*02,96,2,2,7,7,0,0,7,0,31,65,1
IGHV4-61*02,IGHD2-15*01,IGHJ4*02,250,0,4,0,6,0,0,7,4,30,60,1
IGHV5-10-1*01,IGHD3-16*01,IGHJ4*02,84,0,0,6,6,0,0,6,0,30,57,4
IGHV4-59*08,IGHD3-22*01,IGHJ6*03,133,0,4,4,16,0,0,4,0,31,54,1
IGHV4-59*08,IGHD3-3*01,IGHJ2*01,2,4,0,22,15,0,0,34,0,29,57,1
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,75,0,17,0,7,0,0,7,3,30,47,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,1,1,1,13,17,0,0,12,0,30,39,2
IGHV3-7*03,IGHD7-27*01,IGHJ4*02,54,1,1,9,11,0,0,22,0,30,39,1
IGHV3-49*04,IGHD4-23*01,IGHJ1*01,16,1,5,12,32,0,0,7,0,30,8,1
IGHV3-43*02,IGHD3-22*01,IGHJ6*02,148,3,0,5,6,0,0,10,0,117,72,1
IGHV4-61*02,IGHD5-24*01,IGHJ3*02,0,1,4,0,0,0,0,7,4,30,56,1
IGHV4-31*03,IGHD1-26*01,IGHJ4*02,101,1,6,3,11,0,0,9,0,31,36,1
IGHV3-30*03,IGHD2-8*01,IGHJ6*02,37,1,7,19,8,0,0,0,0,7,39,1
IGHV1-69*04+G278T,IGHD3/OR15-3a*01,IGHJ3*02,28,2,0,22,12,0,0,30,0,18,55,1
IGHV3-21*01,IGHD3-16*02,IGHJ3*02,64,0,7,3,1,0,0,16,2,30,74,1
IGHV4-59*08,IGHD2-2*01,IGHJ3*02,0,0,3,14,14,0,0,30,0,30,60,2
IGHV3-7*03,IGHD2-8*02,IGHJ4*02,171,1,1,13,17,0,0,12,0,30,39,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,146,0,0,0,6,0,0,16,4,30,66,1
IGHV3-7*03,IGHD6-19*01,IGHJ6*02,208,0,3,0,0,0,0,4,1,31,66,1
IGHV1-8*01,IGHD2-8*01,IGHJ4*02,272,0,6,13,17,0,0,26,0,30,49,1
IGHV1-18*04,IGHD2-2*01,IGHJ3*02,268,1,9,3,6,0,0,7,15,26,64,1
IGHV3-30*03,IGHD3-10*01,IGHJ6*03,119,0,1,15,20,0,0,10,0,31,48,1
IGHV4-59*08,IGHD4-23*01,IGHJ4*02,0,0,0,0,5,0,3,2,4,30,48,1
IGHV3-30*03,IGHD1-26*01,IGHJ4*02,7,0,6,0,8,0,0,3,13,30,50,1
IGHV5-10-1*01,IGHD2-15*01,IGHJ4*02,195,0,0,3,2,0,0,5,0,30,57,1
IGHV3-NL1*01,IGHD3-9*01,IGHJ6*02,187,0,1,10,8,0,0,5,0,117,60,1
IGHV3-48*03,IGHD3-10*02,IGHJ4*02,155,1,2,17,20,0,0,33,0,116,51,1
IGHV3-NL1*01,IGHD5-18*01,IGHJ4*02,209,0,2,0,8,0,0,9,7,115,54,1
IGHV4-31*03,IGHD3/OR15-3a*01,IGHJ3*01,44,1,4,24,10,0,0,14,0,30,36,1
IGHV3-15*01,IGHD3-10*01,IGHJ1*01,240,3,6,12,14,0,0,3,16,30,47,1
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ5*02,30,0,1,2,6,0,0,13,2,30,53,1
IGHV4-59*08,IGHD6-19*01,IGHJ5*02,21,0,0,0,1,0,0,17,2,30,70,1
IGHV4-61*02,IGHD2-15*01,IGHJ6*02,195,0,3,5,12,0,0,6,0,31,60,1
IGHV1-69*04+G278T,IGHD1-1*01,IGHJ5*02,113,0,0,7,7,0,0,14,0,116,48,1
IGHV3-7*03,IGHD2-8*01,IGHJ4*02,0,1,1,13,17,0,7,12,0,30,39,3
IGHV1-46*01,IGHD2-15*01,IGHJ4*02,91,1,2,10,7,0,0,0,0,19,39,1
IGHV4-59*08,IGHD6-13*01,IGHJ4*02,47,1,0,0,2,0,0,1,7,29,54,1
IGHV1-69*04+G278T,IGHD4-17*01,IGHJ4*02,33,0,1,2,8,0,0,12,6,23,51,1
IGHV4-59*08,IGHD5-24*01,IGHJ6*02,46,2,1,3,2,0,0,8,0,31,63,2
IGHV3-30*03,IGHD3-22*01,IGHJ4*02,92,1,10,5,3,0,0,2,0,30,42,1
IGHV3-74*01,IGHD1-26*01,IGHJ3*02,86,0,3,0,0,0,0,0,4,30,51,1
IGHV4-61*02,IGHD3-10*01,IGHJ3*02,47,1,1,3,0,0,0,2,11,30,69,1
IGHV4-31*03,IGHD6-19*01,IGHJ6*02,116,1,0,4,10,0,0,8,0,31,57,1
IGHV3-15*01,IGHD3-10*01,IGHJ1*01,170,0,6,10,2,0,0,0,0,30,45,1
IGHV4-59*08,IGHD3-10*01,IGHJ4*01,133,0,1,5,5,0,0,4,8,20,60,1
IGHV1-69*04+G278T,IGHD3-10*02,IGHJ4*02,11,0,2,9,9,0,0,13,0,30,51,1
IGHV1-69*04+G278T,IGHD3-10*01,IGHJ4*02,60,0,0,6,5,0,0,3,0,30,51,1
IGHV3-43*02,IGHD3-16*02,IGHJ6*02,236,1,5,5,15,0,0,9,1,117,66,1
IGHV1-18*04,IGHD2-8*01,IGHJ1*01,63,0,0,3,11,0,0,8,0,30,57,1
IGHV3-7*03,IGHD1-1*01,IGHJ4*02,87,1,3,10,13,0,0,21,0,30,39,2
IGHV4-59*08,IGHD3-22*01,IGHJ3*02,53,0,19,0,4,0,0,9,1,30,48,1
